"","COMUNA","n_1","n_2","n_3","vote_1","vote_2","vote_3","participacion_1","participacion_2","participacion_3","n","vote","participacion","year","cod_comuna","X24.Oct","group_etapa_plebiscito","yautcorh","decil1","decil2","decil3","decil4","decil5","decil6","decil7","decil8","decil9","decil10","hacinamiento_2"
"844","Los Alamos",5879,8846,2307,2478,5669,1510,0.421500255145433,0.640854623558671,0.654529692241006,17032,9657,0.566991545326444,2016,8206,1,1,604866.963512338,0.1280044,0.14347845,0.26379159,0.11248455,0.073250011,0.15638877,0.08240626,0.018495629,0.0087900013,0.012910315,0.088442028
"845","Los Andes",18103,27312,8941,3949,11522,4443,0.218140639672982,0.421865846514353,0.496924281400291,54356,19914,0.366362499080138,2016,5301,3,0,1023999.36257384,0.07395412,0.08235684,0.11141571,0.063753553,0.12201155,0.11721729,0.16777386,0.097287923,0.089407988,0.074821174,0.051796649
"846","Los Angeles",54390,76171,22545,8977,27999,9334,0.165048722191579,0.367580837851676,0.414016411621202,153106,46310,0.302470184055491,2016,8301,3,0,716349.495906699,0.16407946,0.15670577,0.13549076,0.10284586,0.095351376,0.086388662,0.095467538,0.070289232,0.061098851,0.032282494,0.072406188
"847","Los Lagos",5591,9218,3290,1740,4676,1545,0.311214451797532,0.507268387936646,0.469604863221884,18099,7961,0.439858555721311,2016,14104,2,1,552968.189345467,0.15711646,0.18237831,0.18161999,0.073794968,0.16375184,0.091378741,0.082326174,0.041423764,0.012465046,0.013744727,0.079083592
"848","Los Muermos",4554,7982,2920,1560,4241,1478,0.342555994729908,0.531320471059885,0.506164383561644,15456,7279,0.470949792960663,2016,10106,1,1,731451.620396789,0.12461018,0.11983279,0.14836441,0.11133966,0.15626037,0.09607856,0.027005507,0.11392741,0.06542366,0.037157454,0.035830405
"849","Los Sauces",2145,3772,1450,1184,2600,930,0.551981351981352,0.689289501590668,0.641379310344828,7367,4714,0.639880548391475,2016,9206,4,0,569303.805080066,0.29152042,0.18474044,0.12525402,0.19397746,0.03362276,0.032144837,0.060040642,0.036024384,0.028080547,0.014594494,0.1781532
"850","Los Vilos",5633,8601,3054,1474,4363,1626,0.261672288301083,0.507266596907336,0.532416502946955,17288,7463,0.431686719111522,2016,4203,3,0,601443.047644742,0.1718657,0.13402173,0.11980321,0.18776017,0.11396442,0.10298967,0.05460345,0.056279399,0.045737147,0.012975077,0.018219171
"851","Lota",14616,25884,7545,5891,14383,4061,0.403051450465244,0.555671457270901,0.538237243207422,48045,24335,0.506504318867728,2016,8106,1,1,690457.37560546,0.14984588,0.14876707,0.148679,0.13639367,0.075759575,0.11523558,0.098216645,0.066204317,0.059709378,0.0011889036,0.094143547
"852","Lumaco",2890,4457,1669,1331,3014,959,0.460553633217993,0.676239623064842,0.57459556620731,9016,5304,0.588287488908607,2016,9207,4,0,443746.283743185,0.26981828,0.23492028,0.14416324,0.16802318,0.083844356,0.029100234,0.026312856,0.0086966213,0.031776119,0.0033448546,0.18701211
"853","Machali",10669,16739,4182,3060,8210,2192,0.286812259818165,0.490471354322241,0.52415112386418,31590,13462,0.426147515036404,2016,6108,2,1,1210303.39259316,0.075510569,0.084704734,0.10759999,0.10615777,0.069355376,0.091967344,0.11499137,0.11246748,0.13075279,0.10649257,0.1183909
"854","Macul",28908,51390,19001,6617,16641,7678,0.228898574788986,0.323817863397548,0.40408399557918,99299,30936,0.311543922899526,2016,13118,2,1,1119236.99242136,0.056982324,0.071224935,0.077615701,0.11084054,0.11714815,0.13287561,0.12251734,0.10132567,0.15487504,0.054594696,0.085800149
"855","Mafil",2083,3412,1281,870,1933,677,0.417666826692271,0.566529894490035,0.528493364558938,6776,3480,0.51357733175915,2016,14105,4,0,671586.652118305,0.082494006,0.2068745,0.15539569,0.11430855,0.072741807,0.080415666,0.083932854,0.13669065,0.052917667,0.014228617,0.089208633
"856","Maipu",150032,176192,43867,26907,52664,17269,0.179341740428709,0.298901198692336,0.393667221373698,370091,96840,0.261665374191753,2016,13119,3,0,1158563.04386613,0.040910024,0.063766755,0.09648639,0.10864888,0.10167608,0.14819592,0.13123623,0.11888196,0.12972873,0.060469016,0.071074359
"857","Malloa",3619,6086,2017,1651,4006,1266,0.456203371096988,0.658232007886954,0.627664848785325,11722,6923,0.590598873912302,2016,6109,3,0,638952.241943516,0.058547344,0.18318276,0.086149253,0.12605819,0.26172015,0.10557018,0.08558014,0.042612221,0.024044961,0.026534822,0.043241303
"858","Marchigue",1915,3318,1290,844,2303,784,0.440731070496084,0.694092827004219,0.607751937984496,6523,3931,0.602636823547448,2016,6204,3,0,564449.004926108,0.11194582,0.14039409,0.23288177,0.166133,0.11576355,0.099384233,0.048399016,0.027709359,0.057389162,0,0.054926109
"859","Maria Elena",1599,4045,1012,599,1411,254,0.374609130706692,0.348825710754017,0.25098814229249,6656,2264,0.340144230769231,2016,2302,3,0,1127430.955902,0.023162583,0.01870824,0.086859688,0.03830735,0.19420935,0.20400891,0.14610244,0.14565702,0.13763919,0.0053452114,0.27438754
"860","Maria Pinto",3371,5267,1611,1149,3210,1025,0.340848412933848,0.609455097778622,0.63625077591558,10249,5384,0.525319543370085,2016,13504,4,0,561244.993592411,0.19863527,0.18590331,0.1713406,0.12973288,0.051593576,0.091037698,0.10751435,0.06174586,0.00083215447,0.0016643089,0.099109598
"861","Mariquina",5778,8792,3091,2229,5027,1555,0.385773624091381,0.571769790718835,0.503073439016499,17661,8811,0.498895872260914,2016,14106,2,1,590302.329064328,0.21660818,0.11538012,0.16327485,0.15339181,0.12122807,0.069005847,0.059298247,0.056900583,0.021637427,0.023274854,0.094808258
"862","Maule",6569,10292,2688,2018,5678,1644,0.30720048713655,0.551690633501749,0.611607142857143,19549,9340,0.477773799171313,2016,7105,3,0,534374.901174413,0.1563385,0.18411627,0.13189238,0.23942195,0.091787443,0.056471765,0.069673494,0.053973012,0.0021239379,0.014201233,0.20225441
"863","Maullin",4388,7408,3284,1489,3939,1347,0.339334548769371,0.531722462203024,0.410170523751523,15080,6775,0.449270557029178,2016,10108,2,1,522252.604154353,0.23338681,0.16575192,0.1732669,0.1064764,0.082664862,0.094908386,0.051000591,0.076163135,0.002702018,0.013678966,0.094570629
"864","Mejillones",3107,4879,1017,1366,2747,607,0.439652397811394,0.563025210084034,0.5968534906588,9003,4720,0.524269687881817,2016,2102,2,1,943727.190116328,0.073533155,0.07794854,0.18468201,0.081939377,0.17203023,0.051286407,0.13781099,0.069966882,0.14061306,0.010189353,0.15740016
"865","Melipeuco",1787,3735,1685,802,1878,764,0.448796866256295,0.50281124497992,0.453412462908012,7207,3444,0.477868738726238,2016,9110,4,0,512920.589813375,0.35536548,0.16407464,0.054432347,0.10419907,0.07484448,0.02177294,0.065513216,0.13063763,0,0.029160187,0.075427681
"866","Melipilla",31916,44953,14097,6119,17348,6319,0.191722020303296,0.385914177029342,0.448251401007307,90966,29786,0.327441021920278,2016,13501,3,0,749814.566508314,0.062685572,0.1392889,0.21986341,0.12162262,0.074070297,0.13135578,0.071695,0.1271155,0.036306784,0.015996139,0.081480719
"867","Molina",11671,19660,6088,4016,11629,3600,0.344100762573901,0.591505595116989,0.591327201051248,37419,19245,0.514310911568989,2016,7304,2,1,564474.495704925,0.11130149,0.20266734,0.13695617,0.16677858,0.14228161,0.064900786,0.058417652,0.05851027,0.039176643,0.019009469,0.052860681
"868","Monte Patria",8520,13504,4526,1931,7070,2557,0.226643192488263,0.523548578199052,0.564958020327,26550,11558,0.435329566854991,2016,4303,3,0,530491.309972369,0.16129741,0.21031147,0.24375157,0.13489074,0.091873899,0.064368248,0.02797664,0.049139664,0.004709872,0.011680482,0.10616051
"869","Mostazal",6445,10033,2903,2382,6055,1865,0.369588828549263,0.603508422206718,0.642438856355494,19381,10302,0.531551519529436,2016,6110,3,0,701419.141154968,0.078520969,0.15584689,0.15226178,0.097360373,0.13032934,0.14769253,0.095356926,0.074057154,0.043197077,0.025376964,0.090893112
"870","Mulchen",8292,13001,4636,3095,7585,2575,0.373251326579836,0.583416660256903,0.555435720448663,25929,13255,0.511203671564657,2016,8305,3,0,530527.916131441,0.1845407,0.18356983,0.12244212,0.16568334,0.11060493,0.082150862,0.032710977,0.075466767,0.032748319,0.010082151,0.095742643
"871","Nacimiento",7991,12253,3706,2863,7069,1939,0.358278062820673,0.576919937974374,0.523205612520237,23950,11871,0.495657620041754,2016,8306,3,0,618104.605699584,0.14561647,0.092697404,0.18804671,0.17356026,0.09788245,0.12926973,0.0301603,0.083118938,0.048802692,0.010845043,0.039594419
"872","Nancagua",4634,7503,2357,1791,4378,1329,0.38649115235218,0.583499933359989,0.563852354688163,14494,7498,0.51731751069408,2016,6305,3,0,656574.433488686,0.15716772,0.13116963,0.19203773,0.10466618,0.096075021,0.094390474,0.13992925,0.077601209,0.0069627715,0,0.06159807
"873","Natales",5271,11385,4472,1292,4192,1717,0.245114778979321,0.368203776899429,0.383944543828265,21128,7201,0.340827338129496,2016,12401,1,1,993394.355514419,0.086467266,0.11262666,0.070732661,0.062792286,0.11774162,0.13508379,0.097525328,0.12183359,0.13211223,0.063084565,0.072581828
"874","Navidad",1318,2855,1496,618,1905,948,0.468892261001517,0.667250437828371,0.633689839572192,5669,3471,0.612277297583348,2016,6205,3,0,395648.138358955,0.33413595,0.18225597,0.15817744,0.076680869,0.087979257,0.049638823,0.068345986,0.013335803,0.029449899,0,0.14113724
"875","Negrete",2588,4573,1369,1330,3138,905,0.513910355486862,0.686201618193746,0.661066471877283,8530,5373,0.62989449003517,2016,8307,3,0,544674.606807644,0.11319688,0.17912473,0.17991632,0.10268009,0.11964265,0.17697614,0.071468957,0.035960648,0.021033585,0,0.096111685
"876","Ninhue",1632,3301,1224,1023,2456,845,0.626838235294118,0.744016964556195,0.690359477124183,6157,4324,0.702290076335878,2016,16204,3,0,401668.812445981,0.30553156,0.23746759,0.095073469,0.14369059,0.047104582,0.056611929,0.0056179776,0.065471046,0.043431289,0,0.0064822817
"877","Ñiquen",2598,5448,2120,1126,3544,1324,0.433410315627406,0.650513950073421,0.624528301886792,10166,5994,0.589612433602203,2016,16303,3,0,474455.204459257,0.20434433,0.25169522,0.12803125,0.10228709,0.12159522,0.099413857,0.061946902,0.0099988505,0.011607861,0.0090794163,0.044319097
"878","Nogales",6111,9759,3231,1912,5361,1795,0.312878415971199,0.549339071626191,0.555555555555556,19101,9068,0.474739542432333,2016,5506,3,0,708659.712622969,0.040962808,0.22993547,0.23649678,0.11734213,0.076778077,0.17751758,0.057855435,0.030993983,0.032117739,0,0.14170231
"879","Nueva Imperial",9417,14233,5987,3080,7735,2786,0.32706806838696,0.543455350242394,0.465341573409053,29637,13601,0.458919593751054,2016,9111,2,1,536937.015754771,0.18148102,0.2309643,0.16372916,0.15177836,0.076174475,0.076332971,0.049768593,0.053097066,0.013123692,0.0035503709,0.075984277
"880","Ñuñoa",47651,95690,39031,13566,35249,16198,0.284694969675348,0.368366600480719,0.415003458789168,182372,65013,0.356485644726164,2016,13120,3,0,2359447.7722668,0.015923792,0.022495016,0.037087232,0.024393896,0.036945406,0.062663004,0.04964662,0.13054201,0.18129171,0.43901134,0.024694478
"881","O'Higgins",246,434,60,164,230,36,0.666666666666667,0.529953917050691,0.6,740,430,0.581081081081081,2016,11302,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","Olivar",3805,6304,1614,1520,3661,987,0.399474375821288,0.580742385786802,0.611524163568773,11723,6168,0.52614518467969,2016,6111,3,0,884466.999724385,0.065182939,0.13133053,0.056776684,0.19747813,0.16888307,0.11210639,0.078067936,0.10018604,0.079032592,0.010955695,0.16798732
"883","Ollague",708,1325,169,375,617,87,0.529661016949153,0.465660377358491,0.514792899408284,2202,1079,0.490009082652134,2016,2202,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","Olmue",4436,7426,2988,1733,4364,1858,0.390667267808837,0.58766496094802,0.621820615796519,14850,7955,0.535690235690236,2016,5803,3,0,914318.027086427,0.074547075,0.12022572,0.17855658,0.047876447,0.11381052,0.15996435,0.10650431,0.086308286,0.1055539,0.0066528069,0.035521235
"885","Osorno",46058,70251,22373,7246,21978,8255,0.157323374875157,0.312849639151044,0.36897152818129,138682,37479,0.270251366435442,2016,10301,1,1,807995.92203729,0.10260247,0.16973928,0.12980346,0.13229492,0.097854808,0.10102192,0.063740455,0.07852032,0.074864566,0.049557809,0.10718121
"886","Ovalle",31102,41861,14038,5433,18053,6864,0.174683300109318,0.431260600558993,0.488958541102721,87001,30350,0.348846564982012,2016,4301,3,0,781823.251895388,0.091004729,0.15478715,0.18330494,0.14890972,0.097169086,0.080675729,0.091578566,0.081493013,0.051505879,0.019571191,0.063999794
"887","Padre Hurtado",14336,18670,4883,3161,8748,2915,0.220493861607143,0.468559185859668,0.596969076387467,37889,14824,0.391248119506981,2016,13604,2,1,830290.994142228,0.16278636,0.11773375,0.090179838,0.12512127,0.16011865,0.076206997,0.050014924,0.041545406,0.14012013,0.036172673,0.12500933
"888","Padre Las Casas",19649,27340,7541,3170,10015,3087,0.161331365463891,0.366313094367228,0.409362153560536,54530,16272,0.298404547955254,2016,9112,2,1,604942.35688362,0.22934914,0.15460925,0.13053472,0.090987176,0.082688123,0.1059158,0.066888459,0.076203726,0.037781272,0.025042342,0.10169903
"889","Paihuano",1400,2463,864,740,1691,562,0.528571428571429,0.686561104344296,0.650462962962963,4727,2993,0.633171144489105,2016,4105,3,0,498435.409341265,0.29411766,0.10398766,0.32452083,0,0.092090771,0.017625028,0.11280017,0,0.04406257,0.01079533,0.035882484
"890","Paillaco",5518,9517,3443,1875,5131,1794,0.339797027908663,0.539140485447095,0.521057217542841,18478,8800,0.476242017534365,2016,14107,2,1,532243.370253655,0.21976545,0.23443715,0.12910059,0.13230357,0.081727542,0.044686675,0.075373247,0.036782559,0.020457715,0.025365502,0.091594771
"891","Paine",16715,24469,6596,3816,11452,3463,0.228297935985642,0.468020760962851,0.525015160703457,47780,18731,0.392025952281289,2016,13404,3,0,1111548.00761564,0.032940116,0.096624345,0.056575354,0.15628256,0.17079592,0.11930235,0.14556998,0.048058785,0.11882373,0.055026889,0.064345844
"892","Palena",623,1293,405,285,665,233,0.457463884430177,0.51430781129157,0.575308641975309,2321,1183,0.509694097371822,2016,10404,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","Palmilla",3054,5268,1664,1386,3588,1035,0.453831041257367,0.681093394077449,0.621995192307692,9986,6009,0.601742439415181,2016,6306,3,0,683452.406316506,0.034476887,0.17170341,0.19630544,0.15527369,0.16421214,0.15467779,0.067676857,0.025027666,0.030646123,0,0.12156295
"894","Panguipulli",9586,16877,6353,2125,7754,2672,0.221677446275819,0.459441843929608,0.420588698252794,32816,12551,0.382465870307167,2016,14108,3,0,474982.858748617,0.15380706,0.25828823,0.17598876,0.1260052,0.10101342,0.068518132,0.040148277,0.041314162,0.017727422,0.017189322,0.09599115
"895","Panquehue",1962,3202,973,859,2132,618,0.437818552497452,0.665833853841349,0.635149023638232,6137,3609,0.588072348052795,2016,5704,3,0,658945.6282395,0.081067279,0.22749904,0.21115792,0.09357845,0.081960931,0.090259157,0.092940122,0.041363463,0.060002554,0.02017107,0.045193411
"896","Papudo",1547,2665,972,982,1923,682,0.634776987718164,0.721575984990619,0.701646090534979,5184,3587,0.691936728395062,2016,5403,3,0,790313.488748721,0.17507671,0.084214114,0.058813501,0.19297647,0.090351179,0.083020799,0.13757245,0.046027958,0.091203548,0.040743265,0.04261848
"897","Paredones",1845,3426,1310,1165,2638,900,0.631436314363144,0.769994162288383,0.687022900763359,6581,4703,0.714633034493238,2016,6206,3,0,595809.673692078,0.19043349,0.14768311,0.1626308,0.12735426,0.15979074,0.052167416,0.07458894,0.055007473,0.011360239,0.018983558,0.16816144
"898","Parral",11705,18210,6610,4077,10158,3589,0.348312686885946,0.557825370675453,0.542965204236006,36525,17824,0.487994524298426,2016,7404,3,0,626569.47840341,0.14949594,0.14599895,0.16954894,0.11643855,0.14935935,0.079911485,0.065650359,0.062016774,0.048684534,0.012895118,0.13110948
"899","Pedro Aguirre Cerda",28979,50433,16861,5358,16488,6701,0.184892508368129,0.32692879662126,0.397426012692011,96273,28547,0.29652135074216,2016,13121,3,0,929026.378711283,0.080499887,0.10618697,0.16778721,0.094292901,0.11548924,0.13025738,0.12802485,0.084387593,0.061151173,0.03192281,0.14696895
"900","Pelarco",2339,4149,1552,964,2657,940,0.412141941000428,0.640395275970113,0.605670103092783,8040,4561,0.56728855721393,2016,7106,3,0,494616.317054846,0.22133733,0.24072126,0.11705484,0.13042825,0.10082645,0.046431255,0.043876786,0.046731781,0.023290759,0.029301276,0.18362133
"901","Pelluhue",1952,3502,1441,1208,2710,1045,0.618852459016393,0.77384351798972,0.725190839694656,6895,4963,0.719796954314721,2016,7203,3,0,495418.93201887,0.34716341,0.1654772,0.18325874,0.080561265,0.065319948,0.035200194,0.043304704,0.023829684,0.035442118,0.020442724,0.051409218
"902","Pemuco",2402,4119,1382,1245,2905,904,0.518318068276436,0.705268268997329,0.654124457308249,7903,5054,0.639503985828166,2016,16105,3,0,507021.248167888,0.24783477,0.16844326,0.17188542,0.10648456,0.064512551,0.12824784,0.033866312,0.0404175,0.034865644,0.0034421496,0.15149827
"903","Peñaflor",23064,34187,9400,6170,15268,4934,0.267516475893167,0.446602509725919,0.524893617021277,66651,26372,0.39567298315104,2016,13605,2,1,787767.896335301,0.10543057,0.14023723,0.092963137,0.083623208,0.13563108,0.10818574,0.11956811,0.10746237,0.083708316,0.023190256,0.099771291
"904","Peñalolen",67082,91917,24452,11323,28612,10096,0.168793417012015,0.311280829443955,0.412890561099297,183451,50031,0.272721326130683,2016,13122,3,0,1757320.36664555,0.055150267,0.074098013,0.11621997,0.106982,0.11243755,0.11702879,0.095607013,0.070549518,0.098255493,0.1536714,0.11797515
"905","Pencahue",2782,5698,1840,1478,3956,1222,0.531272465851905,0.694278694278694,0.664130434782609,10320,6656,0.644961240310078,2016,7107,3,0,567130.344524736,0.13551973,0.18999444,0.10394663,0.11439689,0.085269593,0.18454698,0.1139522,0.017342968,0.047804337,0.0072262366,0.016453585
"906","Penco",13103,21488,6301,4571,11891,3829,0.348851408074487,0.553378629932986,0.607681320425329,40892,20291,0.496209527535948,2016,8107,2,1,687603.286849058,0.12097732,0.12619019,0.12624337,0.14113726,0.098601036,0.17360237,0.12693487,0.03108211,0.047819998,0.007411479,0.094115146
"907","Peralillo",3001,4968,1673,1334,3265,1079,0.444518493835388,0.657206119162641,0.644949193066348,9642,5678,0.588881974694047,2016,6307,3,0,609108.94323185,0.075128809,0.11634661,0.17751756,0.17414519,0.12009367,0.14248243,0.080655739,0.094519906,0,0.019110071,0.11288057
"908","Perquenco",1884,3326,1137,782,2060,667,0.415074309978769,0.619362597714973,0.586631486367634,6347,3509,0.552859618717504,2016,9113,2,1,577001.183738426,0.18778935,0.2254051,0.1983507,0.054398149,0.074508101,0.092447914,0.031105325,0.058304399,0.045138888,0.032552082,0.12847222
"909","Petorca",2831,4620,1618,1076,2779,953,0.380077711056164,0.601515151515152,0.588998763906057,9069,4808,0.530157680008821,2016,5404,3,0,623863.410747957,0.080662057,0.18217054,0.19474125,0.1672952,0.10391787,0.039178714,0.18395139,0.025560444,0.0029331658,0.019589357,0.0084852297
